coder_id	stance3	origin	coder_quality	filename	date	source	author	author_normalized	keywords	title	word_count	relevant	year
sylvan	NA	self A	TRUE	txt/420306539.xml.txt	2004-10-14	Chicago Tribune	Michael Tackett, Tribune senior correspondent	NA	Debates,Political campaigns,Candidates,Presidential elections	Bush, Kerry on last dash after spirited final debate ; Election still verdict on president's record	1140	FALSE	2004
sylvan	-1	self A	TRUE	txt/2765919087.xml.txt	2023-01-17	Wall Street Journal	William McGurn	McGurn, William	Students,Asian Americans,Achievement tests,Attorneys general,Sex crimes,Secondary schools,School boards,Investigations,Academic achievement,Affirmative action	Main Street: The New Structural Racism	777	TRUE	2023
sylvan	-0.5	self A	TRUE	txt/307867242.xml.txt	1995-04-11	The Washington Post	E. J. Dionne Jr.	Dionne, E J, Jr	NA	Affirmative Action's Limits . . .	954	NA	1995
sylvan	0.5	self A	TRUE	txt/408354994.xml.txt	1997-12-22	The Washington Post	NA	NA	Editorials,Affirmative action,College admissions,Litigation,Reverse discrimination	The University of Michigan Case	599	TRUE	1997
sylvan	-0.5	self A	TRUE	txt/430872205.xml.txt	1997-11-28	New York Times	Anthony Lewis	Lewis, Anthony	Education policy,Affirmative action,College admissions	Violins In the Wings	676	TRUE	1997
sylvan	NA	self A	TRUE	txt/1667204395.xml.txt	2015-03-29	The Washington Post	William G Bowen	Bowen, William G	Fossil fuels,Colleges & universities,Divestments,Endowment	Divestment isn'the answer	732	TRUE	2015
sylvan	0	self A	TRUE	txt/2065977608.xml.txt	2018-07-08	New York Times	NA	NA	Admissions policies,Students,College admissions,Multiculturalism & pluralism,Education,Gender,Affirmative action	A New Policy on Race in College Admissions	482	TRUE	2018
sylvan	0.5	self A	TRUE	txt/2682983998.xml.txt	2022-07-01	The Washington Post	NA	NA	Supreme Court decisions,Church & state,Womens health,States rights,Civil rights	We have been warned	624	TRUE	2022
sylvan	-0.5	self A	TRUE	txt/398469346.xml.txt	1995-07-12	Wall Street Journal	Keller, Jon	Keller, Jon	Politics,Libertarianism,Governors,Conservatism,Privatization,Tax reform,American history,Republicanism,Capital punishment,Legislators,Baby boomers,Abortion,Candidates,State laws,Talk shows,Affirmative action,State elections	A GOP star becomes 'one of them'	1289	TRUE	1995
sylvan	0.5	self A	TRUE	txt/1799136984.xml.txt	2016-06-24	New York Times	NA	NA	Supreme Court decisions,Admissions policies,College admissions,Students,Multiculturalism & pluralism,Editorials,Affirmative action	The Court Decides, and Doesn't: Affirmative Action Survives, Again	702	TRUE	2016
sylvan	0.5	self A	TRUE	txt/424224130.xml.txt	1981-11-16	New York Times	NA	NA	APPOINTMENTS AND EXECUTIVE CHANGES	More Foxes for the Chicken Coops	370	FALSE	1981
sylvan	0.5	self A	TRUE	txt/2193427873.xml.txt	2019-03-18	The Washington Post	Jennifer Rubin	Rubin, Jennifer	Rhetoric,Immigration,Presidential elections,Noncitizens	Morning Bits: Trump’s megaphone amplifies white nationalism	355	FALSE	2019
sylvan	NA	self A	TRUE	txt/1652232593.xml.txt	2015-02-08	New York Times	Judith Shulevitz	Shulevitz, Judith	Sex crimes,Colleges & universities,College campuses	The Best Way to Address Campus Rape	1084	TRUE	2015
sylvan	NA	self A	TRUE	txt/421424365.xml.txt	1998-11-23	Los Angeles Times	GEORGE SKELTON	Skelton, George	Hispanic Americans,Voter behavior,Election results,Leadership,Political power	California and the West; Now Latinos Are Changing the Face of Both Parties	740	TRUE	1998
sylvan	0.5	self A	TRUE	txt/418520188.xml.txt	1997-12-14	Chicago Tribune	Mary Cianni Richard K. Caputo. Special to the Tribune.	NA	Women,Social conditions & trends,Affirmative action,Employment training programs,Black people,Career development planning	MAKING JOB TRAINING MORE ACCESSIBLE IS AN AFFIRMATIVE ACTION	890	TRUE	1997
sylvan	0.5	self A	TRUE	txt/1519805309.xml.txt	2014-04-30	Los Angeles Times	STEVE LOPEZ	Lopez, Steve	Sports team owners,Bans,Public opinion,Professional basketball -- Los Angeles Clippers,Racism	Kicking Sterling to the curb; At Tolliver's barbershop, no one gives Clippers' owner a pass for taped comments. There's consensus the U.S. has a long way to go on race.	961	TRUE	2014
sylvan	-0.5	self A	TRUE	txt/1099415355.xml.txt	2012-10-12	Wall Street Journal	Jason L. Riley	Riley, Jason L	College admissions,Colleges & universities,Hispanic Americans,Patient Protection & Affordable Care Act 2010-US,State court decisions,Liberalism	Roberts and the Left	315	TRUE	2012
sylvan	NA	self A	TRUE	txt/2233007997.xml.txt	2001-01-04	New York Times	NA	NA	Political appointments,Abortion	These Are the Faces Of the Bush Team	142	FALSE	2001
sylvan	NA	self A	TRUE	txt/408523809.xml.txt	1999-07-04	The Washington Post	John F. Harris	Harris, John F	Presidential elections,Populism,Politicians	Goodbye Pork Rinds, Hello Penthouse	1542	FALSE	1999
sylvan	-0.5	self A	TRUE	txt/2633115690.xml.txt	2022-02-25	The Washington Post	George F Will	Will, George F	Hate crimes,Hate speech,Racism,Race,Trials	Ahmaud Arbery’s racist killers are grotesque, but their ‘hate crimes’ prosecution was a show trial	741	TRUE	2022
sylvan	NA	self A	TRUE	txt/398441227.xml.txt	1995-02-21	Wall Street Journal	NA	NA	Editorials,Civil rights,Affirmative action,Enrollments,Legislatures,Minority & ethnic groups	Affirmative reaction	715	TRUE	1995
sylvan	0.5	self A	TRUE	txt/2244665351.xml.txt	2019-06-21	Chicago Tribune	Darcel Rockett	Rockett, Darcel	African Americans,Racial discrimination,Civil rights,Slavery,Reparations	Commentary: Reparations are necessary, if we want to move past being a nation of ‘Sorry, not sorry’	762	TRUE	2019
sylvan	NA	self A	TRUE	txt/431248074.xml.txt	1999-10-31	New York Times	Henry Louis Gates Jr.	Gates, Henry Louis, Jr	Internet access,Computer literacy,Black people	One Internet, Two Nations	971	TRUE	1999
sylvan	-0.5	self A	TRUE	txt/398321574.xml.txt	1991-07-31	Wall Street Journal	Crovitz, L Gordon	Crovitz, L Gordon	Judges & magistrates,Civil rights,Equality,Segregation,Constitutional law,Slavery,Equal rights,State court decisions	On Brown v. Board of Education, Call Him Thurgood Thomas	873	TRUE	1991
sylvan	NA	self A	TRUE	txt/421228265.xml.txt	1998-02-09	Los Angeles Times	GEORGE SKELTON	Skelton, George	State elections,Candidates,Governors	California and the West; Like Them or Not, These Candidates Got in the Game	773	FALSE	1998
sylvan	NA	self A	TRUE	txt/432267882.xml.txt	2002-12-21	New York Times	Frank Rich	Rich, Frank	Resignations,Leadership,Racism,Segregation	Bonfire Of the Vanities	1478	TRUE	2002
sylvan	0.5	self A	TRUE	txt/293028806.xml.txt	1995-02-26	Los Angeles Times	NA	NA	NA	At UCI, Worthy Attention to Diversity Chancellor Wilkening's Council Should Solidify One of the University's Selling Points	379	NA	1995
sylvan	-0.5	self A	TRUE	txt/399053714.xml.txt	2009-06-13	Wall Street Journal	Peter Berkowitz	Berkowitz, Peter	Colleges & universities,American history,Political science,Conservatism,Curricula,Capitalism,International relations,Political theory,Progressivism,Political parties,College students,Traditions,Core curriculum,Democracy,Departments,Philosophy,Education,Philosophers,Affirmative action	Conservatism and the University Curriculum	1004	TRUE	2009
sylvan	0.5	self A	TRUE	txt/430810646.xml.txt	1997-06-22	New York Times	Frank Rich	Rich, Frank	Slavery,Federal legislation,Race relations	Better Never Than Late	712	TRUE	1997
sylvan	NA	self A	TRUE	txt/1750369183.xml.txt	2015-01-01	The Washington Post	NA	NA	Social security,Immigration policy,Political parties	How Trump does it (Posted 2015-12-21 02:11:42)	734	FALSE	2015
sylvan	0	self A	TRUE	txt/430957877.xml.txt	1998-04-23	New York Times	Lani Guinier	Guinier, Lani	Higher education,Affirmative action,College admissions,Academic achievement	An Equal Chance	644	TRUE	1998
sylvan	0.5	self A	TRUE	txt/2419240626.xml.txt	2020-06-30	The Washington Post	NA	NA	Attorneys general,Crime prevention,Law enforcement,Civil rights,Criminal law	The DOJ has been indispensable for 150 years. It needs a renewed emphasis on its founding spirit.	527	TRUE	2020
sylvan	NA	self A	TRUE	txt/398787032.xml.txt	2000-06-07	Wall Street Journal	By Holman W. Jenkins Jr.	NA	Litigation,Racial discrimination,Media coverage,Employment discrimination,Employees,Organizational change,Journalism,Journalists,Multiculturalism & pluralism,Racism,Civil rights,Affirmative action	Business World: Coke Wrestles With Race, Gets No Help From the Media	1050	TRUE	2000
sylvan	0	self A	TRUE	txt/2628908360.xml.txt	2022-02-15	The Washington Post	Matt Bai	Bai, Matt	Citizenship,Political campaigns,Liberalism,Political parties	I reject both parties’ ideas of Americanism. And I’m not the only one.	1473	FALSE	2022
sylvan	NA	self A	TRUE	txt/1752156404.xml.txt	2015-01-01	The Washington Post	Ann Telnaes	Telnaes, Ann	Litigation,Debates,Mass murders,Bills,Presidents	Ann Telnaes Cartoons: 2015 in review (Posted 2015-12-28 12:04:32)	373	FALSE	2015
sylvan	0.5	self A	TRUE	txt/409108213.xml.txt	2001-06-29	The Washington Post	Michael Kinsley	Kinsley, Michael	Nominations,Consent,Conservatism,Constitutional law,Judiciary	Two Little Words: (1) Advice, (2) Consent	956	FALSE	2001
sylvan	NA	self A	TRUE	txt/2432777796.xml.txt	2020-08-12	New York Times	Melanye Price	Price, Melanye	African Americans,Presidential elections,Race,Political power,Candidates,Voting rights,Womens suffrage,Equal rights,Gender,Voter behavior,Political parties	This Is Not Just a Victory for Kamala Harris	801	TRUE	2020
sylvan	NA	self A	TRUE	txt/430898745.xml.txt	1997-12-05	New York Times	NA	NA	Editorials,Race relations,Meetings	Talking About Race in Akron	354	TRUE	1997
sylvan	NA	self A	TRUE	txt/408654746.xml.txt	2000-08-17	The Washington Post	NA	NA	Presidential elections,Political conventions,Political campaigns,Editorials -- Lieberman, Joseph I	Mr. Lieberman's Debut	668	FALSE	2000
